test/matrices/5120x13824_d70.mtx,5120,13824,49545216,0,0,0,0,0,5120,0,0,0,49545216,50029568,0,0,0,0.009776,256,300626644,243.023000,0.449034,220.674675,0.446181,222.085728,673.777333,895.801094,297329668,4.831000,8.238427,12.027834,36.090587,48.115065
/gpfs/gibbs/pi/panda/ry263/dasp_matrices/7168x7168_d30.mtx,7168,7168,15414067,0,0,0,0,0,7168,0,0,0,15414067,16504832,0,0,0,0.070764,256,99215292,78.138000,0.151109,204.012560,0.150126,205.348401,660.880141,866.133048,92541750,4.829000,0.398230,77.412887,232.382668,309.759556
/gpfs/gibbs/pi/panda/ry263/dasp_matrices/7168x7168_d50.mtx,7168,7168,25690112,0,0,0,0,0,7168,0,0,0,25690112,26600448,0,0,0,0.035435,256,159867860,127.149000,0.241395,212.847093,0.239401,214.619922,667.782758,882.342797,154198020,4.813000,1.079310,47.604696,142.867221,190.458634
/gpfs/gibbs/pi/panda/ry263/dasp_matrices/7168x7168_d70.mtx,7168,7168,35966157,0,0,0,0,0,7168,0,0,0,35966157,36707328,0,0,0,0.020607,256,220588100,177.865000,0.330992,217.323422,0.328223,219.156835,672.067771,891.180929,215854290,4.800000,2.855862,25.187602,75.582885,100.765467
/gpfs/gibbs/pi/panda/ry263/dasp_matrices/7168x28672_d30.mtx,7168,28672,61656269,0,0,0,0,0,7168,0,0,0,61656269,62513152,0,0,0,0.013898,256,375667660,299.377000,0.560890,219.851554,0.556696,221.507857,674.816525,896.221374,370037970,4.789000,9.084898,13.573354,40.731109,54.298151
/gpfs/gibbs/pi/panda/ry263/dasp_matrices/7168x28672_d50.mtx,7168,28672,102760448,0,0,0,0,0,7168,0,0,0,102760448,103670784,0,0,0,0.008859,256,622934996,495.600000,0.927288,221.636531,0.919886,223.419963,677.187169,900.544794,616663044,4.829000,25.290645,8.126360,24.383049,32.507142
/gpfs/gibbs/pi/panda/ry263/dasp_matrices/7168x28672_d70.mtx,7168,28672,143864627,0,0,0,0,0,7168,0,0,0,143864627,144830464,0,0,0,0.006714,256,870214636,683.329000,1.291917,222.714969,1.282000,224.437796,678.794568,903.187633,863288118,4.854000,48.822311,5.893397,17.682246,23.574468
test/matrices/5120x13824_d60.mtx,5120,13824,42467328,0,0,0,0,0,5120,0,0,0,42467328,43209728,0,0,0,0.017482,256,259654324,207.665000,0.388874,218.411763,0.385919,220.084152,672.820784,892.833294,254862340,4.827000,6.053596,14.030447,42.100983,56.126862
test/matrices/5120x13824_d35.mtx,5120,13824,24772608,0,0,0,0,0,5120,0,0,0,24772608,25316352,0,0,0,0.021949,256,152154276,121.976000,0.228951,216.400959,0.227470,217.809891,668.898211,886.586556,148694020,4.829000,1.869041,26.508362,79.556318,106.049888
test/matrices/5120x5120_d60.mtx,5120,5120,15728640,0,0,0,0,0,5120,0,0,0,15728640,16380928,0,0,0,0.041471,256,98454516,79.005000,0.149365,210.606769,0.148424,211.942004,663.332857,875.205870,94412804,4.847000,0.577660,54.456393,163.440093,217.878759
